 energy   cTheta  phi     prob_b  spheri  pt2rel  multip  bqvjet  ptlrel  nnbjet isb
 47.1138 -0.4874  2.3798  0.1187  0.3822  0.0291  0.3035  0.1483 -0.0003  0.6310 0 
 28.3116  0.4736 -0.7699  0.2022  0.0985  0.0435  0.2997  0.1750  0.3161  0.9822 0 
 48.9784 -0.1874  0.8925  0.0149  0.3593  0.0363  0.2575  0.1207 -0.0003  0.1922 0 
 44.3275  0.2238 -2.2641  0.0077  0.5736  0.0886  0.6607  0.1060 -0.0003  0.2878 0 
 46.2409  0.5615  1.7930  0.0077  0.1237  0.1475  0.4791  0.0529  0.2393  0.2152 0 
 44.3061 -0.5318 -1.3505  0.0152  0.2273  0.2272  0.2643  0.0364 -0.0003  0.1990 0 
 47.3487 -0.5294 -0.9128  0.0190  0.2504  0.0529  0.3896  0.1061 -0.0003  0.1988 0 
 42.6795  0.5184  2.2273  0.0036  0.1412  0.0288  0.3114  0.0218 -0.0003  0.0491 0 
 43.9155 -0.7999  2.8569  0.5096  0.3701  0.0760  0.3974  0.3526  0.2701  0.9982 1 
 38.6175  0.7795 -0.2187  0.2479  0.6864  0.0246  0.4571  0.4134  0.2094  0.9914 1 
 35.8465 -0.2591  1.8900  0.2314  0.2773  0.0800  0.4666  0.3085  0.1556  0.9772 1 
 30.6065  0.2191 -1.2363  0.1193  0.5419  0.0477  0.2441  0.1843 -0.0003  0.8333 1 
 47.7790 -0.1584  0.3620  0.0360  0.3389  0.1287  0.2159  0.0078 -0.0003  0.2509 0 
 47.6081  0.1652 -2.7537  0.1120  0.1364  0.0232  0.1729  0.0064 -0.0003  0.1775 0 
 45.0782 -0.1838  2.7124  0.0082  0.1568  0.1397  0.3508  0.1169 -0.0003  0.1362 0 
 44.7913  0.1763 -0.4341  0.0210  0.3234  0.1688  0.5710  0.0137 -0.0003  0.2442 0 
 52.3262 -0.2548  1.0894  0.0032  0.2330  0.0571  0.2954  0.0159 -0.0003  0.1113 0 
 47.1382  0.2356 -2.0770  0.0255  0.3883  0.0404  0.4768  0.0285 -0.0003  0.2318 0 
 45.4566  0.4192  0.2123  0.0213  0.3837  0.0390  0.3938  0.1640 -0.0003  0.3306 0 
 35.5840 -0.4104 -2.9481  0.3298  0.3347  0.0587  0.2805  0.1516 -0.0003  0.9214 0 
 40.7965  0.7521  0.2606  0.0198  0.2032  0.0294  0.4053  0.0305  0.1119  0.2428 0 
 39.0906 -0.7499 -2.9627  0.0763  0.3036  0.0791  0.5467  0.2968  0.1988  0.9257 0 
 37.7081 -0.3754  0.5742  0.1035  0.4782  0.0102  0.0920  0.0561  0.1764  0.6280 0 
 37.0977  0.3568 -2.5752  0.0214  0.2758  0.0340  0.2773  0.0828 -0.0003  0.1265 0 
 49.0578  0.5934  2.6730  0.0651  0.4043  0.0705  0.3003  0.1810 -0.0003  0.6811 0 
 46.2013 -0.5652 -0.4878  0.0018  0.2361  0.0462  0.3485  0.0208 -0.0003  0.0933 0 
 36.6155  0.2656  0.0636  0.0912  0.3850  0.0407  0.6493  0.1649 -0.0003  0.7481 1 
 31.5618 -0.2228 -3.0795  0.0407  0.7409  0.0309  0.4354  0.1190  0.2009  0.6508 1 
 49.0242 -0.4337 -3.0915  0.1897  0.2656  0.0822  0.3861  0.2553 -0.0003  0.9410 1 
 43.6927  0.4246  0.0933  0.5770  0.3954  0.0267  0.3537  0.6865 -0.0003  0.9982 1 
 47.9866 -0.0508 -0.8818  0.2025  0.0931  0.0408  0.3883  0.1153 -0.0003  0.5840 0 
 38.9349  0.0605  2.2739  0.0327  0.3765  0.0150  0.1824  0.0384 -0.0003  0.1147 0 
 40.7568  0.4773 -2.1532  0.0141  0.1234  0.0693  0.4504  0.0584 -0.0003  0.1069 0 
 40.5554 -0.4951  1.0145  0.0027  0.3956  0.1336  0.4961  0.0372 -0.0003  0.1931 0 
 59.8611 -0.6374 -1.1816  0.0044  0.5698  0.0693  0.2857  0.1508 -0.0003  0.4290 0 
 48.6122  0.6164  1.9652  0.0017  0.2631  0.0966  0.5590  0.0641 -0.0003  0.1697 0 
 43.8300  0.2921  2.9433  0.0102  0.2504  0.0210  0.3092  0.0101 -0.0003  0.0655 0 
 41.6602 -0.2775 -0.1665  0.0891  0.0342  0.0490  0.1791  0.0078 -0.0003  0.0855 0 
 46.3844  0.1061  1.8596  0.0604  0.2095  0.0831  0.4788  0.1496 -0.0003  0.4699 0 
 39.8138 -0.0410 -1.2637  0.0315  0.2439  0.1140  0.4080  0.0336 -0.0003  0.2037 0 
 59.2355  0.7405 -1.4661  0.0190  0.1271  0.0430  0.1637  0.0020 -0.0003  0.0907 0 
 40.4913 -0.7424  1.6535  0.0185  0.3236  0.0197  0.1805  0.0676 -0.0003  0.1056 0 
 45.1972 -0.4877  2.4114  0.6293  0.2444  0.0802  0.3068  0.5324  0.6122  0.9999 1 
 35.1202  0.4737 -0.6823  0.2213  0.0743  0.0457  0.3754  0.1564  0.4558  0.9976 1 
 24.2893  0.5564 -1.2636  0.2216  0.3178  0.0393  0.2094  0.1767  0.3361  0.9941 1 
 23.3707 -0.4769  1.8647  0.1393  0.4504  0.0163  0.3709  0.1594  0.1357  0.7905 1 
 57.8195  0.1807 -0.9381  0.0140  0.4789  0.0538  0.2470  0.0267 -0.0003  0.2499 0 
 44.2084 -0.1782  2.2510  0.0537  0.5781  0.0762  0.7934  0.1799 -0.0003  0.6884 0 
 37.8515 -0.5241  1.7486  0.0796  0.7626  0.0436  0.4136  0.0556 -0.0003  0.6282 1 
 28.3177  0.4834 -1.4696  0.0467  0.6921  0.0299  0.2997  0.0727 -0.0003  0.3191 1 
 48.2307  0.1827  1.9134  0.4022  0.5188  0.0985  0.5601  0.2278  0.1785  0.9905 1 
 36.8872 -0.1378 -1.2838  0.1792  0.6115  0.0506  0.4629  0.0059 -0.0003  0.7845 1 
 55.4971  0.0931 -3.1011  0.0415  0.0928  0.0627  0.3742  0.1513 -0.0003  0.1869 0 
 48.3131 -0.0675  0.0489  0.0359  0.5362  0.0237  0.2153  0.1014 -0.0003  0.2016 0 
 45.1362  0.6387  1.6707  0.0170  0.4929  0.0263  0.1315  0.0081 -0.0003  0.1998 0 
 42.5818 -0.6112 -1.4271  0.0001  0.1442  0.0852  0.2671  0.0786  0.5170  0.7045 0 
 56.2539 -0.4544  1.8721  0.0180  0.5824  0.1063  0.4144  0.0776 -0.0003  0.2798 0 
 40.9857  0.4749 -1.3209  0.0009  0.3924  0.1181  0.5397  0.0128 -0.0003  0.1789 0 
 45.8289  0.4312 -0.3775  0.1129  0.1921  0.0338  0.2183  0.1774 -0.0003  0.5217 0 
 42.0752 -0.3782  2.7605  0.1409  0.4826  0.0306  0.4912  0.1977 -0.0003  0.8639 0 
 46.7933  0.5439  0.6165  0.0315  0.3357  0.1752  0.5211  0.0594 -0.0003  0.2947 0 
 46.2440 -0.5446 -2.5320  0.0063  0.1720  0.0500  0.2178  0.0123 -0.0003  0.0896 0 
 45.4932  0.2339 -2.6064  0.0153  0.4377  0.1737  0.2625  0.0341  0.2589  0.5054 0 
 40.2655 -0.2226  0.5720  0.0574  0.7152  0.0228  0.2260  0.0914  0.1192  0.5341 0 
 43.8758  0.4072  1.7771  0.0405  0.5526  0.0436  0.2650  0.0624 -0.0003  0.3490 0 
 42.3407 -0.4015 -1.3248  0.0156  0.1921  0.0515  0.3121  0.0230 -0.0003  0.1047 0 
 47.6936 -0.0945 -1.3995  0.0010  0.1847  0.0164  0.4321  0.1008 -0.0003  0.0641 0 
 47.6844  0.0807  1.7533  0.0429  0.4043  0.0753  0.6914  0.0914 -0.0003  0.4456 0 
 47.3457 -0.1503  1.0809  0.1164  0.0540  0.0243  0.2597  0.0556 -0.0003  0.0904 0 
 47.1290  0.1452 -2.0673  0.0308  0.4441  0.1596  0.6068  0.0278 -0.0003  0.2893 0 
 46.0700  0.7974  1.8698  0.0048  0.5947  0.0343  0.3488  0.1270 -0.0003  0.2190 0 
 36.0571 -0.7881 -1.2984  0.0032  0.1341  0.0292  0.3261  0.0657 -0.0003  0.0495 0 
 47.5288  0.6387 -0.6944  0.0634  0.0684  0.0726  0.3460  0.0101 -0.0003  0.1041 1 
 37.2747 -0.6553  2.4629  0.1674  0.5010  0.0215  0.2769  0.2028  0.0540  0.7896 1 
 46.1433 -0.0632 -3.1111  0.0182  0.1009  0.0664  0.0872  0.0035 -0.0003  0.1265 0 
 39.5605  0.0791  0.0465  0.0151  0.0461  0.0224  0.5449  0.0500 -0.0003  0.0879 0 
 49.7658 -0.2396 -2.2657  0.2552  0.5509  0.0899  0.2137  0.1618 -0.0003  0.9588 1 
 34.7814  0.2331  0.8872  1.0160  0.3073  0.0327  0.4235  0.7136 -0.0003  0.9963 1 
 41.8860 -0.1858  2.3765  0.0715  0.3695  0.1451  0.6707  0.2153 -0.0003  0.8087 1 
 40.5707  0.1792 -0.8018  0.2290  0.2149  0.0348  0.1804  0.1874  0.1746  0.9166 1 
 28.0827 -0.6686 -0.4379  0.0038  0.5129  0.0651  0.6009  0.0235  0.4458  0.7330 1 
 23.1327  0.7647  2.6696  0.3124  0.6189  0.0261  0.5848  0.3079 -0.0003  0.9755 1 
 46.4088 -0.1100 -0.7934  0.0184  0.5792  0.0525  0.3917  0.0410 -0.0003  0.2379 0 
 45.0599  0.1206  2.3906  0.0434  0.1884  0.0154  0.2631  0.0589 -0.0003  0.0738 0 
 55.1125  0.4095 -2.0879  0.0616  0.0920  0.0455  0.2082  0.0869 -0.0003  0.1240 0 
 48.4810 -0.3788  1.0341  0.0002  0.3048  0.0450  0.6884  0.0280 -0.0003  0.1852 0 
 41.9043  0.0092  0.5118  0.0921  0.3690  0.0590  0.4918  0.0884 -0.0003  0.5703 0 
 39.1882 -0.0204 -2.6404  0.0605  0.6019  0.0472  0.4553  0.0400  0.2162  0.6947 0 
 50.2541  0.4128  0.8658  0.2017  0.4475  0.0510  0.4263  0.3902 -0.0003  0.9837 1 
 40.1099 -0.4112 -2.2759  0.4444  0.5693  0.0465  0.4524  0.5069 -0.0003  0.9972 1 
 47.3518 -0.7744  2.4695  0.0475  0.3124  0.0182  0.3030  0.1158 -0.0003  0.1858 0 
 40.2899  0.7693 -0.6295  0.0030  0.4127  0.0186  0.2711  0.0529 -0.0003  0.0772 0 
 48.7770  0.3936  1.4892  0.0142  0.2275  0.1804  0.4726  0.0424 -0.0003  0.1918 0 
 45.1301 -0.3723 -1.6743  0.0114  0.1889  0.0774  0.3946  0.0720 -0.0003  0.1312 0 
 55.3262 -0.6858  0.4682  0.3704  0.4867  0.0602  0.4161  0.3102  0.1423  0.9915 1 
 41.5686  0.6096 -2.6748  0.1300  0.6699  0.0792  0.4480  0.1256 -0.0003  0.8387 1 
 46.7659 -0.3010 -2.3745  0.0039  0.3993  0.0306  0.4343  0.2193 -0.0003  0.3148 0 
 45.7221  0.3196  0.7497  0.0103  0.3334  0.0651  0.5680  0.1476 -0.0003  0.2839 0 
 49.2775 -0.6877  2.1400  0.0956  0.4811  0.0526  0.3856  0.0130 -0.0003  0.5381 0 
 41.4435  0.6872 -0.9938  0.1074  0.3037  0.0444  0.5381  0.1621 -0.0003  0.7295 0 
 45.6031 -0.0918  0.4585  0.0054  0.3375  0.0517  0.4372  0.1000 -0.0003  0.1824 1 
 42.8565  0.0846 -2.6899  0.2595  0.3203  0.0435  0.1778  0.3679 -0.0003  0.9627 1 
 51.1208  0.2552  0.7330  0.0117  0.1742  0.0485  0.3821  0.0816  0.1277  0.2396 0 
 44.8554 -0.2687 -2.4036  0.0360  0.5215  0.0178  0.4830  0.0602 -0.0003  0.2736 0 
 37.6349  0.5474  0.5931  0.3629  0.5250  0.0386  0.3222  0.2623  0.3453  0.9979 1 
 36.2829 -0.5021 -2.6199  0.1792  0.1459  0.2002  0.2790  0.2269 -0.0003  0.8969 1 
 44.9165 -0.2661  0.2949  0.0338  0.2532  0.0396  0.2195  0.0085 -0.0003  0.1671 0 
 43.6835  0.2643 -2.8393  0.0183  0.3118  0.0164  0.4422  0.0218 -0.0003  0.1078 0 
 47.4464  0.6694  2.9627  0.0229  0.1315  0.0097  0.0865  0.0034 -0.0003  0.0640 0 
 44.7517 -0.7081 -0.1385  0.1587  0.1087  0.0934  0.4833  0.0855 -0.0003  0.5424 0 
 45.1484 -0.7052  3.0029  0.0989  0.6207  0.0879  0.3507  0.1176 -0.0003  0.7386 0 
 34.5739  0.7260 -0.1621  0.0798  0.4120  0.0371  0.2828  0.0816 -0.0003  0.4514 0 
 47.7211  0.7868 -1.5589  0.0625  0.2477  0.0873  0.3456  0.0235 -0.0003  0.2984 1 
 44.0253 -0.7686  1.6236  0.3166  0.5711  0.0763  0.3530  0.1718 -0.0003  0.9625 1 
 47.7485 -0.4177 -2.8732  0.0364  0.4716  0.0386  0.5184  0.1306 -0.0003  0.4369 0 
 45.5116  0.3981  0.2506  0.0054  0.7503  0.0732  0.4812  0.0547 -0.0003  0.2493 0 
 51.3313 -0.4171 -0.4985  0.0823  0.0636  0.0593  0.2968  0.0101 -0.0003  0.1049 0 
 46.2562  0.4331  2.6771  0.0161  0.5061  0.0299  0.2178  0.0419 -0.0003  0.1545 0 
 40.7477 -0.6061 -2.3578  0.1022  0.5837  0.0250  0.4955  0.2143 -0.0003  0.8221 1 
 32.7214  0.5714  0.7178  0.2722  0.0724  0.0222  0.3351  0.1431 -0.0003  0.6724 1 
 54.2336 -0.1005 -2.3377  0.1109  0.6418  0.0869  0.2927  0.1050 -0.0003  0.7981 0 
 44.1199  0.1196  0.8351  0.0994  0.4392  0.0349  0.2646  0.1364 -0.0003  0.6120 0 
 44.3336  0.3993 -2.2966  0.1592  0.2060  0.1021  0.4845  0.1715  0.1542  0.9179 1 
 43.8178 -0.3755  0.8373  0.2505  0.6290  0.0919  0.3976  0.2630  0.2905  0.9890 1 
 48.2124  0.4361  1.3063  0.0033  0.3904  0.1215  0.8187  0.0626 -0.0003  0.3005 0 
 45.6123 -0.4517 -1.8034  0.0033  0.1447  0.0312  0.2186  0.0495 -0.0003  0.0491 0 
 44.2908  0.0915  2.5482  0.0263  0.6094  0.2792  0.3965  0.0352 -0.0003  0.2831 0 
 42.9908 -0.0774 -0.5901  0.0189  0.5505  0.0517  0.3108  0.0220 -0.0003  0.2509 0 
 45.3956  0.1988  2.1263  0.1400  0.2064  0.0301  0.2189  0.0451  0.1528  0.7203 0 
 41.9867 -0.1972 -1.0129  0.0039  0.1896  0.0417  0.3575  0.0419 -0.0003  0.0746 0 
 50.7179  0.5706  0.9456  0.0026  0.1789  0.0627  0.1702  0.1065 -0.0003  0.1501 0 
 46.7048 -0.5782 -2.1875  0.0022  0.2583  0.0269  0.3041  0.0388 -0.0003  0.0590 0 
 49.3385  0.3219  1.9970  0.0391  0.6994  0.0113  0.3855  0.0051 -0.0003  0.2017 0 
 44.8646 -0.3249 -1.1552  0.0627  0.1867  0.0173  0.2634  0.1462  0.0661  0.3750 0 
 45.0294 -0.3897  0.1971  0.0275  0.5313  0.0181  0.3509  0.0999 -0.0003  0.1759 0 
 40.3235  0.3841 -2.9680  0.0232  0.2058  0.0218  0.2710  0.0130 -0.0003  0.0674 0 
 48.8472 -0.8118 -3.0127  0.0207  0.1307  0.0252  0.3006  0.0170 -0.0003  0.0547 0 
 44.1657  0.7861  0.1316  0.0490  0.5188  0.0221  0.4409  0.1142 -0.0003  0.3989 0 
 48.1025 -0.4253 -2.4582  0.0060  0.1505  0.0296  0.3449  0.0178  0.1261  0.1695 0 
 34.1375  0.4188  0.6922  0.0255  0.4598  0.0422  0.4730  0.1503 -0.0003  0.3931 0 
 48.5786  0.2004 -2.5755  0.0031  0.2667  0.0997  0.6021  0.0300 -0.0003  0.1736 0 
 44.6937 -0.1877  0.5193  0.0427  0.1604  0.0915  0.4835  0.1402 -0.0003  0.3244 0 
 48.6610 -0.3317 -1.7287  0.0375  0.3799  0.0481  0.6018  0.0829 -0.0003  0.3847 0 
 44.1535  0.3105  1.4175  0.0027  0.5212  0.0706  0.3527  0.0530  0.3396  0.6506 0 
 47.5868 -0.6165 -0.0335  0.0045  0.7461  0.0981  0.5621  0.0568 -0.0003  0.2716 0 
 45.2338  0.6191  3.0971  0.0557  0.6483  0.0214  0.2629  0.0471 -0.0003  0.2478 0 
 52.2408 -0.5020 -1.4955  0.0054  0.5920  0.2083  0.5910  0.0721 -0.0003  0.2712 0 
 45.8564  0.5067  1.6692  0.0780  0.3008  0.0190  0.2183  0.0550 -0.0003  0.1802 0 
 45.9358  0.6838 -1.4648  0.0095  0.2604  0.2090  0.5236  0.0251 -0.0003  0.2091 0 
 39.8413 -0.6928  1.7844  0.0246  0.2767  0.0405  0.1813  0.0187  0.1468  0.4119 0 
 48.7343 -0.3997 -2.6987  0.1584  0.2075  0.0660  0.7305  0.0850 -0.0003  0.7943 1 
 32.9015  0.4084  0.4765  0.1364  0.1816  0.0489  0.3824  0.0576  0.5284  0.9970 1 
 49.9519 -0.4920 -0.9658  0.0191  0.1088  0.0275  0.3416  0.0300 -0.0003  0.0561 0 
 44.9470  0.4884  2.1716  0.0321  0.1950  0.0108  0.1756  0.1461 -0.0003  0.1383 0 
 40.5890  0.5419 -0.1100  0.6343  0.2701  0.0819  0.3607  0.4814  0.3271  0.9990 1 
 37.0092 -0.5237  3.0615  0.3156  0.6556  0.0246  0.4162  0.1313 -0.0003  0.8566 1 
 48.2582  0.0089 -2.0725  0.3352  0.4142  0.0518  0.3877  0.3674  0.1539  0.9939 1 
 42.9908  0.0199  1.0644  0.4259  0.4597  0.0626  0.2664  0.4781 -0.0003  0.9972 1 
 46.0731 -0.4730 -0.4236  0.0171  0.4396  0.1167  0.3052  0.0128 -0.0003  0.2084 0 
 45.4994  0.4174  2.6245  0.1564  0.5339  0.0783  0.1750  0.1822  0.3201  0.9611 0 
 41.6785 -0.5996 -1.6541  0.2439  0.6388  0.0753  0.3134  0.1636  0.1296  0.9318 1 
 31.2718  0.5650  1.4177  0.1953  0.5611  0.1254  0.4851  0.3682  0.0214  0.9922 1 
 49.7566  0.5140  3.0174  0.0203  0.0300  0.0202  0.2564  0.0076 -0.0003  0.0460 0 
 45.9846 -0.5182 -0.1325  0.0068  0.3450  0.1592  0.2181  0.0206 -0.0003  0.2026 0 
 48.3223 -0.6439 -2.0660  0.0052  0.0333  0.0338  0.2584  0.1256  0.1181  0.1622 0 
 45.8320  0.6243  1.0835  0.0234  0.6226  0.0269  0.3056  0.0775 -0.0003  0.1899 0 
 44.4526  0.5376 -1.4046  0.4054  0.7141  0.0555  0.1320  0.2659  0.1602  0.9908 1 
 42.6093 -0.5532  1.7221  0.0381  0.1364  0.0383  0.1780  0.0220  0.4368  0.9814 1 
 49.6162  0.2215 -2.0598  0.0015  0.4888  0.0425  0.2139  0.0485 -0.0003  0.1749 0 
 48.5573 -0.2265  1.0804  0.0696  0.5165  0.0459  0.3871  0.0170 -0.0003  0.4575 0 
 41.8097 -0.3818 -0.0976  0.0832  0.1159  0.0093  0.2684  0.0980  0.0542  0.2404 0 
 39.6735  0.3739  3.0262  0.0009  0.1838  0.0246  0.1815  0.0840 -0.0003  0.0591 0 
 46.2501 -0.4066 -2.4427  0.0735  0.6276  0.0382  0.3920  0.1030 -0.0003  0.6161 0 
 45.2735  0.4037  0.7047  0.0251  0.6882  0.0751  0.8760  0.0800 -0.0003  0.3982 0 
 48.0415  0.5025  2.7058  0.0228  0.3921  0.1183  0.4313  0.0327 -0.0003  0.2256 0 
 39.0509 -0.4726 -0.4076  0.0313  0.1422  0.1177  0.3645  0.0338 -0.0003  0.1226 0 
 45.8106  0.4002 -2.8093  0.1794  0.5245  0.0372  0.3493  0.2173 -0.0003  0.9019 1 
 43.2502 -0.4014  0.3347  0.1038  0.2609  0.0480  0.3547  0.1308 -0.0003  0.5824 1 
 38.8037  0.2684  2.4904  0.2073  0.6673  0.0681  0.2739  0.1308 -0.0003  0.9346 1 
 27.9667 -0.3263 -0.6803  0.3219  0.5667  0.0645  0.3509  0.3227  0.4044  0.9993 1 
 44.6906  0.5980  0.8302  0.0541  0.1774  0.0613  0.2637  0.1299 -0.0003  0.3221 0 
 43.3722 -0.5940 -2.2645  0.0160  0.4557  0.0927  0.4873  0.0926 -0.0003  0.2612 0 
 47.5685 -0.7032  0.7438  0.2014  0.3404  0.1667  0.4324  0.0645  0.4502  0.9378 1 
 39.3103  0.7012 -2.3863  0.3644  0.5319  0.0466  0.5913  0.2846  0.2441  0.9992 1 
 56.9955  0.3751 -2.1928  0.0235  0.3855  0.0249  0.1239  0.0236  0.1546  0.4071 1 
 38.3734 -0.3668  0.9970  0.2621  0.2994  0.0860  0.4579  0.2758  0.2458  0.9862 1 
 46.1769 -0.3828 -1.9932  0.0196  0.3086  0.0145  0.2179  0.0314 -0.0003  0.0769 0 
 40.9583  0.3745  1.2108  0.0369  0.2716  0.0183  0.4049  0.0195 -0.0003  0.1320 0 
 50.9163 -0.1252 -2.5489  0.3869  0.6580  0.0967  0.2975  0.2578 -0.0003  0.9926 1 
 47.0802  0.1593  0.6221  0.4662  0.5091  0.0725  0.6937  0.6805 -0.0003  0.9982 1 
 36.7346 -0.7718  1.4205  0.0334  0.5153  0.0541  0.4171  0.0141  0.1634  0.5121 0 
 36.3409  0.7826 -1.7004  0.2166  0.2669  0.0563  0.5577  0.0762 -0.0003  0.7556 0 
 45.9998  0.7808  0.0042  0.0419  0.2171  0.0536  0.3926  0.0882 -0.0003  0.2485 0 
 44.2115 -0.7849  3.1411  0.0367  0.3783  0.0210  0.3967  0.0910 -0.0003  0.2063 0 
 43.7781 -0.3025  0.3862  0.0771  0.5505  0.0356  0.2210  0.1508 -0.0003  0.5665 1 
 41.7273  0.2940 -2.7410  0.4717  0.5789  0.0225  0.3581  0.4821  0.2232  0.9986 1 
 45.3803 -0.1549  1.8804  0.0081  0.1740  0.2188  0.4815  0.0218 -0.0003  0.1588 0 
 43.8666  0.1465 -1.2678  0.0534  0.0438  0.0918  0.3534  0.0552 -0.0003  0.0868 0 
 52.5765 -0.4223 -1.2900  0.2600  0.3537  0.0539  0.5057  0.0756  0.1230  0.8749 1 
 38.2483  0.4658  1.8473  0.3761  0.6175  0.0169  0.4125  0.4428 -0.0003  0.9943 1 
 51.6335 -0.7874 -2.6288  0.0182  0.0718  0.2360  0.1694  0.0084 -0.0003  0.0593 0 
 49.2744  0.7772  0.5313  0.0172  0.3256  0.0537  0.5999  0.0395 -0.0003  0.2348 0 
 50.8614  0.4134 -0.4624  0.0826  0.2798  0.0432  0.2550  0.1163  0.1948  0.7328 0 
 48.0476 -0.3690  2.6834  0.0310  0.2229  0.0424  0.1725  0.0251 -0.0003  0.1522 0 
 43.7201  0.5758 -2.7300  0.0013  0.5507  0.1111  0.5747  0.2855 -0.0003  0.5307 0 
 41.8006 -0.5812  0.4244  0.0547  0.2987  0.0509  0.3132  0.0109 -0.0003  0.2817 0 
 45.7801 -0.3251 -1.1828  0.0276  0.5495  0.0708  0.4367  0.0078 -0.0003  0.2361 0 
 42.6825  0.3267  1.9547  0.0043  0.4625  0.0188  0.3559  0.0500 -0.0003  0.0863 0 
 45.5055 -0.1379 -1.0454  0.0036  0.1068  0.0538  0.4374  0.0478 -0.0003  0.0790 0 
 35.0866  0.0936  2.1492  0.2278  0.4881  0.0474  0.4224  0.2731 -0.0003  0.9670 0 
 53.4035 -0.5379 -1.6565  0.0298  0.2683  0.0727  0.2519  0.0047 -0.0003  0.2265 0 
 46.9581  0.5344  1.4412  0.0965  0.4938  0.0602  0.4772  0.1323 -0.0003  0.7097 0 
 47.1382  0.3054 -0.6280  0.4198  0.6622  0.0435  0.4334  0.5239 -0.0003  0.9973 1 
 46.6407 -0.3181  2.5201  0.9743  0.6313  0.0420  0.4346  0.5657 -0.0003  0.9979 1 
 46.1494 -0.0132  1.7449  0.0586  0.3652  0.0576  0.4794  0.0099 -0.0003  0.3555 0 
 29.9962 -0.0168 -1.4384  0.0602  0.2900  0.0305  0.2455  0.0580 -0.0003  0.2065 0 
 46.4302  0.4532 -1.5958  0.0488  0.0248  0.0443  0.2611  0.0897 -0.0003  0.0869 0 
 42.3377 -0.4484  1.5465  0.0002  0.3598  0.0602  0.4905  0.0820 -0.0003  0.1683 0 
 45.3437 -0.2605 -3.0294  0.3376  0.3638  0.0723  0.8757  0.4525 -0.0003  0.9979 1 
 31.5129  0.2670  0.0974  0.2185  0.3844  0.0201  0.1936  0.1799 -0.0003  0.6806 1 
 49.1188 -0.3061  2.6610  0.0025  0.1551  0.0966  0.3859  0.1174 -0.0003  0.1157 0 
 46.0914  0.3054 -0.4901  0.0202  0.1174  0.0201  0.2180  0.0781 -0.0003  0.0496 0 
 42.0844  0.2677 -0.2853  0.0303  0.5963  0.0367  0.2679  0.0051 -0.0003  0.2859 0 
 40.4578 -0.3015  2.8828  0.0375  0.4274  0.0513  0.3159  0.0189 -0.0003  0.2910 0 
 44.3305 -0.5066 -1.1708  0.2777  0.5499  0.0213  0.3523  0.2729 -0.0003  0.9469 0 
 44.0528  0.5426  2.0117  0.0291  0.3483  0.0933  0.4412  0.0412 -0.0003  0.2425 0 
 43.1983  0.4601  1.3530  0.0113  0.5331  0.1139  0.3548  0.0134 -0.0003  0.2062 0 
 37.4701 -0.4945 -1.7507  0.0363  0.4074  0.0533  0.3687  0.0173 -0.0003  0.2740 0 
 47.9561 -0.3062 -2.9135  0.0546  0.2144  0.0294  0.3883  0.1302 -0.0003  0.2793 0 
 45.2857  0.2985  0.2096  0.0270  0.4276  0.0252  0.3942  0.0334 -0.0003  0.1729 0 
 48.2765 -0.2584 -1.0920  0.1042  0.3824  0.0569  0.1292  0.0192 -0.0003  0.5748 0 
 44.3427  0.2703  2.0256  0.1154  0.2274  0.0356  0.3083  0.1557 -0.0003  0.5731 0 
 61.0361  0.3146  0.5079  0.0155  0.2213  0.0688  0.4874  0.0449 -0.0003  0.1647 0 
 48.2826 -0.3073 -2.6544  0.0537  0.2106  0.2122  0.3015  0.0142 -0.0003  0.2419 0 
 48.4504 -0.5585 -0.8984  0.0759  0.2656  0.1142  0.4734  0.0196 -0.0003  0.3646 0 
 44.9104  0.5645  2.2408  0.0043  0.5077  0.0315  0.3512  0.0352 -0.0003  0.1280 0 
 49.1829 -0.3720 -0.9326  0.1497  0.3019  0.1226  0.4715  0.2788 -0.0003  0.9488 1 
 40.3204  0.3806  2.2082  0.2443  0.3493  0.0152  0.1807  0.1083  0.1189  0.7714 1 
 47.7577 -0.5021  0.9189  0.0610  0.6280  0.0219  0.3024  0.1505 -0.0003  0.4129 0 
 44.3336  0.4851 -2.1909  0.0645  0.1663  0.1126  0.3523  0.1446  0.2197  0.6460 0 
 47.1504 -0.3905  2.8642  0.0225  0.3278  0.0117  0.3034  0.0666 -0.0003  0.0790 0 
 46.7750  0.3877 -0.2455  0.0204  0.1967  0.0280  0.3474  0.0394 -0.0003  0.0767 0 
 50.0832  0.6797 -0.2156  0.2044  0.4338  0.0291  0.2987  0.2067  0.0393  0.8533 1 
 37.6349 -0.6880  3.0037  0.0880  0.2393  0.0374  0.5063  0.1697  0.3747  0.9652 1 
 41.9257  0.0253 -0.9002  0.1415  0.2584  0.0569  0.3576  0.0998 -0.0003  0.6193 1 
 37.2351 -0.0519  2.1912  0.1894  0.3808  0.0753  0.1847  0.1796  0.3572  0.9836 1 
 51.8807 -0.2132  0.5108  0.0567  0.4031  0.0406  0.2960  0.0114 -0.0003  0.3278 0 
 44.3427  0.2245 -2.6464  0.0417  0.6451  0.0210  0.2642  0.0214 -0.0003  0.2005 0 
 48.7251 -0.4153 -2.7286  0.0105  0.4772  0.0298  0.2578  0.0298 -0.0003  0.1356 0 
 46.4424  0.4197  0.4473  0.0085  0.0542  0.2152  0.4351  0.1777 -0.0003  0.1105 0 
